"","tourney_id","tourney_name","surface","draw_size","tourney_level","tourney_date","match_num","winner_id","winner_seed","winner_entry","winner_name","winner_hand","winner_ht","winner_ioc","winner_age","winner_rank","winner_rank_points","loser_id","loser_seed","loser_entry","loser_name","loser_hand","loser_ht","loser_ioc","loser_age","loser_rank","loser_rank_points","score","best_of","round","minutes","w_ace","w_df","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_SvGms","w_bpSaved","w_bpFaced","l_ace","l_df","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_SvGms","l_bpSaved","l_bpFaced","text_col","numeric_col","grass","draw_cat","nameAna"
"67","2015-W-INT-NZL-01A-2015","Auckland","Hard",32,"I",20150105,7,201465,NA,"","kirsten flipkens","R",165,"BEL",28.9856262834,49,1040,201596,NA,"","Johanna Larsson","R",174,"SWE",26.3846680356,71,724,"7-6(1) 1-6 7-6(3)",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"68","2015-W-INT-NZL-01A-2015","Auckland","Hard",32,"I",20150105,8,201535,7,"","coco vandeweghe","R",185,"USA",23.0828199863,38,1236,201311,NA,"","Roberta Vinci","R",163,"ITA",31.8795345654,44,1107,"5-7 6-2 6-3",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"69","2015-W-INT-NZL-01A-2015","Auckland","Hard",32,"I",20150105,9,211951,NA,"","ana konjuh","R",NA,"CRO",17.0239561944,99,579,201621,8,"","Mona Barthel","R",185,"GER",24.4873374401,41,1193,"6-2 6-1",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",1
"70","2015-W-INT-NZL-01A-2015","Auckland","Hard",32,"I",20150105,10,201455,NA,"","elena vesnina","R",176,"RUS",28.4298425736,64,816,201540,NA,"","Kristina Mladenovic","R",184,"FRA",21.6454483231,67,760,"7-6(5) 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"71","2015-W-INT-NZL-01A-2015","Auckland","Hard",32,"I",20150105,11,201597,NA,"","kurumi nara","R",NA,"JPN",23.0171115674,45,1098,202428,NA,"","Kiki Bertens","R",182,"NED",23.0718685832,68,754,"6-3 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"72","2015-W-INT-NZL-01A-2015","Auckland","Hard",32,"I",20150105,12,200748,3,"","venus williams","R",185,"USA",34.5516769336,19,2091,202450,NA,"","Jana Cepelova","R",168,"SVK",21.6043805613,57,906,"6-1 6-0",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"73","2015-W-INT-NZL-01A-2015","Auckland","Hard",32,"I",20150105,13,201585,6,"","sloane stephens","R",170,"USA",21.7960301164,35,1343,201562,NA,"","Silvia Soler Espinosa","R",NA,"ESP",27.1293634497,65,788,"6-3 6-1",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"74","2015-W-INT-NZL-01A-2015","Auckland","Hard",32,"I",20150105,14,201616,NA,"","lauren davis","R",157,"USA",21.2402464066,54,950,201603,NA,"","Shelby Rogers","U",NA,"USA",22.2286105407,72,722,"1-6 6-4 6-3",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"75","2015-W-INT-NZL-01A-2015","Auckland","Hard",32,"I",20150105,15,201524,NA,"Q","urszula radwanska","R",177,"POL",24.0793976728,179,291,201212,NA,"","Francesca Schiavone","R",166,"ITA",34.5352498289,78,692,"6-4 7-5",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"76","2015-W-INT-NZL-01A-2015","Auckland","Hard",32,"I",20150105,16,201290,NA,"","daniela hantuchova","R",181,"SVK",31.704312115,62,841,201506,2,"","Sara Errani","R",164,"ITA",27.6878850103,14,2775,"6-3 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"77","2015-W-INT-NZL-01A-2015","Auckland","Hard",32,"I",20150105,17,201496,1,"","caroline wozniacki","R",177,"DEN",24.4873374401,8,4625,203501,NA,"WC","Taylor Townsend","L",NA,"USA",18.7214236824,103,558,"6-1 7-6(4)",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"78","2015-W-INT-NZL-01A-2015","Auckland","Hard",32,"I",20150105,18,201504,NA,"","julia goerges","R",180,"GER",26.173853525,75,700,201556,NA,"Q","Lucie Hradecka","R",177,"CZE",29.6262833676,153,346,"6-3 7-5",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"79","2015-W-INT-NZL-01A-2015","Auckland","Hard",32,"I",20150105,19,201366,4,"","barbora zahlavova strycova","R",164,"CZE",28.7748117728,26,1720,201523,NA,"","Marina Erakovic","R",174,"NZL",26.8336755647,76,694,"6-0 2-6 6-4",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"80","2015-W-INT-NZL-01A-2015","Auckland","Hard",32,"I",20150105,20,201535,7,"","coco vandeweghe","R",185,"USA",23.0828199863,38,1236,201465,NA,"","Kirsten Flipkens","R",165,"BEL",28.9856262834,49,1040,"6-1 6-7(5) 7-5",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"81","2015-W-INT-NZL-01A-2015","Auckland","Hard",32,"I",20150105,21,201455,NA,"","elena vesnina","R",176,"RUS",28.4298425736,64,816,211951,NA,"","Ana Konjuh","R",NA,"CRO",17.0239561944,99,579,"6-3 6-1",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"82","2015-W-INT-NZL-01A-2015","Auckland","Hard",32,"I",20150105,22,200748,3,"","venus williams","R",185,"USA",34.5516769336,19,2091,201597,NA,"","Kurumi Nara","R",NA,"JPN",23.0171115674,45,1098,"6-4 6-1",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"83","2015-W-INT-NZL-01A-2015","Auckland","Hard",32,"I",20150105,23,201616,NA,"","lauren davis","R",157,"USA",21.2402464066,54,950,201585,6,"","Sloane Stephens","R",170,"USA",21.7960301164,35,1343,"1-6 6-4 6-1",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"84","2015-W-INT-NZL-01A-2015","Auckland","Hard",32,"I",20150105,24,201524,NA,"Q","urszula radwanska","R",177,"POL",24.0793976728,179,291,201290,NA,"","Daniela Hantuchova","R",181,"SVK",31.704312115,62,841,"1-6 6-3 6-1",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"85","2015-W-INT-NZL-01A-2015","Auckland","Hard",32,"I",20150105,25,201496,1,"","caroline wozniacki","R",177,"DEN",24.4873374401,8,4625,201504,NA,"","Julia Goerges","R",180,"GER",26.173853525,75,700,"6-4 6-4",3,"QF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"86","2015-W-INT-NZL-01A-2015","Auckland","Hard",32,"I",20150105,26,201366,4,"","barbora zahlavova strycova","R",164,"CZE",28.7748117728,26,1720,201535,7,"","Coco Vandeweghe","R",185,"USA",23.0828199863,38,1236,"6-4 7-5",3,"QF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"87","2015-W-INT-NZL-01A-2015","Auckland","Hard",32,"I",20150105,27,200748,3,"","venus williams","R",185,"USA",34.5516769336,19,2091,201455,NA,"","Elena Vesnina","R",176,"RUS",28.4298425736,64,816,"6-2 6-4",3,"QF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"88","2015-W-INT-NZL-01A-2015","Auckland","Hard",32,"I",20150105,28,201616,NA,"","lauren davis","R",157,"USA",21.2402464066,54,950,201524,NA,"Q","Urszula Radwanska","R",177,"POL",24.0793976728,179,291,"2-6 6-2 6-1",3,"QF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"89","2015-W-INT-NZL-01A-2015","Auckland","Hard",32,"I",20150105,29,201496,1,"","caroline wozniacki","R",177,"DEN",24.4873374401,8,4625,201366,4,"","Barbora Zahlavova Strycova","R",164,"CZE",28.7748117728,26,1720,"4-6 6-3 6-4",3,"SF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"90","2015-W-INT-NZL-01A-2015","Auckland","Hard",32,"I",20150105,30,200748,3,"","venus williams","R",185,"USA",34.5516769336,19,2091,201616,NA,"","Lauren Davis","R",157,"USA",21.2402464066,54,950,"6-0 6-3",3,"SF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"91","2015-W-INT-NZL-01A-2015","Auckland","Hard",32,"I",20150105,31,200748,3,"","venus williams","R",185,"USA",34.5516769336,19,2091,201496,1,"","Caroline Wozniacki","R",177,"DEN",24.4873374401,8,4625,"2-6 6-3 6-3",3,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"92","2015-W-PR-AUS-02A-2015","Sydney","Hard",30,"P",20150112,1,201662,NA,"","karolina pliskova","R",184,"CZE",22.8117727584,22,1830,201555,NA,"Q","Polona Hercog","R",182,"SLO",23.9780971937,89,629,"6-4 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"93","2015-W-PR-AUS-02A-2015","Sydney","Hard",30,"P",20150112,2,201521,NA,"","carla suarez navarro","R",162,"ESP",26.3572895277,17,2415,201513,NA,"","Sabine Lisicki","R",178,"GER",25.3059548255,28,1681,"6-3 3-6 7-6(4)",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"94","2015-W-PR-AUS-02A-2015","Sydney","Hard",30,"P",20150112,3,201505,6,"","ekaterina makarova","L",178,"RUS",26.598220397,10,2970,202494,NA,"","Elina Svitolina","R",174,"UKR",20.334017796,26,1780,"7-6(1) 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"95","2015-W-PR-AUS-02A-2015","Sydney","Hard",30,"P",20150112,4,201474,3,"","agnieszka radwanska","R",170,"POL",25.8535249829,6,4810,201427,NA,"","Alize Cornet","R",173,"FRA",24.9719370294,19,2255,"6-3 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"96","2015-W-PR-AUS-02A-2015","Sydney","Hard",30,"P",20150112,5,202469,NA,"","garbine muguruza","R",182,"ESP",21.2621492129,24,1805,201506,NA,"","Sara Errani","R",164,"ITA",27.7070499658,14,2735,"6-0 7-5",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"97","2015-W-PR-AUS-02A-2015","Sydney","Hard",30,"P",20150112,6,201611,NA,"WC","daria gavrilova","R",NA,"RUS",20.8569472964,187,281,202505,NA,"","Belinda Bencic","R",NA,"SUI",17.8425735797,32,1391,"6-3 6-0",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"98","2015-W-PR-AUS-02A-2015","Sydney","Hard",30,"P",20150112,7,201493,5,"","angelique kerber","L",173,"GER",26.984257358,9,3275,201615,NA,"Q","Lesia Tsurenko","R",174,"UKR",25.620807666,90,626,"1-6 6-4 6-3",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"99","2015-W-PR-AUS-02A-2015","Sydney","Hard",30,"P",20150112,8,201450,NA,"Q","tsvetana pironkova","R",180,"BUL",27.3319644079,67,782,201355,8,"","Flavia Pennetta","R",172,"ITA",32.8788501027,12,2861,"6-3 7-6(4)",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"100","2015-W-PR-AUS-02A-2015","Sydney","Hard",30,"P",20150112,9,201619,NA,"","madison keys","R",178,"USA",19.9014373717,33,1390,201320,NA,"","Svetlana Kuznetsova","R",174,"RUS",29.5441478439,27,1730,"6-4 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"101","2015-W-PR-AUS-02A-2015","Sydney","Hard",30,"P",20150112,10,201325,NA,"","samantha stosur","R",172,"AUS",30.7871321013,20,1895,201425,NA,"","Lucie Safarova","L",177,"CZE",27.9370294319,16,2545,"7-6(3) 5-7 6-3",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"102","2015-W-PR-AUS-02A-2015","Sydney","Hard",30,"P",20150112,11,201366,NA,"","barbora zahlavova strycova","R",164,"CZE",28.7939767283,25,1800,201496,4,"","Caroline Wozniacki","R",177,"DEN",24.5065023956,8,4625,"6-4 1-1 RET",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"103","2015-W-PR-AUS-02A-2015","Sydney","Hard",30,"P",20150112,12,201495,7,"","dominika cibulkova","R",161,"SVK",25.6865160849,11,2953,201540,NA,"Q","Kristina Mladenovic","R",184,"FRA",21.6646132786,69,750,"6-2 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"104","2015-W-PR-AUS-02A-2015","Sydney","Hard",30,"P",20150112,13,201457,NA,"WC","jarmila gajdosova","R",174,"AUS",27.7152635181,68,773,201492,NA,"","Andrea Petkovic","R",180,"GER",27.3429158111,13,2780,"6-1 7-6(5)",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"105","2015-W-PR-AUS-02A-2015","Sydney","Hard",30,"P",20150112,14,201397,NA,"","shuai peng","R",173,"CHN",29.0102669405,21,1855,201499,NA,"","Anastasia Pavlyuchenkova","R",177,"RUS",23.5290896646,23,1820,"1-6 7-6(1) 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"106","2015-W-PR-AUS-02A-2015","Sydney","Hard",30,"P",20150112,15,201662,NA,"","karolina pliskova","R",184,"CZE",22.8117727584,22,1830,202484,NA,"LL","Nicole Gibbs","R",NA,"USA",21.8617385352,97,602,"6-0 6-0",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"107","2015-W-PR-AUS-02A-2015","Sydney","Hard",30,"P",20150112,16,201521,NA,"","carla suarez navarro","R",162,"ESP",26.3572895277,17,2415,201505,6,"","Ekaterina Makarova","L",178,"RUS",26.598220397,10,2970,"4-6 6-1 6-4",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"108","2015-W-PR-AUS-02A-2015","Sydney","Hard",30,"P",20150112,17,202469,NA,"","garbine muguruza","R",182,"ESP",21.2621492129,24,1805,201474,3,"","Agnieszka Radwanska","R",170,"POL",25.8535249829,6,4810,"3-6 7-6(4) 6-2",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"109","2015-W-PR-AUS-02A-2015","Sydney","Hard",30,"P",20150112,18,201493,5,"","angelique kerber","L",173,"GER",26.984257358,9,3275,201611,NA,"WC","Daria Gavrilova","R",NA,"RUS",20.8569472964,187,281,"6-7(6) 7-6(2) 6-3",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"110","2015-W-PR-AUS-02A-2015","Sydney","Hard",30,"P",20150112,19,201450,NA,"Q","tsvetana pironkova","R",180,"BUL",27.3319644079,67,782,201619,NA,"","Madison Keys","R",178,"USA",19.9014373717,33,1390,"4-6 4-1",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"111","2015-W-PR-AUS-02A-2015","Sydney","Hard",30,"P",20150112,20,201366,NA,"","barbora zahlavova strycova","R",164,"CZE",28.7939767283,25,1800,201325,NA,"","Samantha Stosur","R",172,"AUS",30.7871321013,20,1895,"7-6(1) 6-2",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"112","2015-W-PR-AUS-02A-2015","Sydney","Hard",30,"P",20150112,21,201457,NA,"WC","jarmila gajdosova","R",174,"AUS",27.7152635181,68,773,201495,7,"","Dominika Cibulkova","R",161,"SVK",25.6865160849,11,2953,"1-6 6-3 6-4",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"113","2015-W-PR-AUS-02A-2015","Sydney","Hard",30,"P",20150112,22,201520,2,"","petra kvitova","L",183,"CZE",24.848733744,4,5891,201397,NA,"","Shuai Peng","R",173,"CHN",29.0102669405,21,1855,"6-1 7-5",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"114","2015-W-PR-AUS-02A-2015","Sydney","Hard",30,"P",20150112,23,201662,NA,"","karolina pliskova","R",184,"CZE",22.8117727584,22,1830,201521,NA,"","Carla Suarez Navarro","R",162,"ESP",26.3572895277,17,2415,"4-6 6-4 6-0",3,"QF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"115","2015-W-PR-AUS-02A-2015","Sydney","Hard",30,"P",20150112,24,201493,5,"","angelique kerber","L",173,"GER",26.984257358,9,3275,202469,NA,"","Garbine Muguruza","R",182,"ESP",21.2621492129,24,1805,"0-6 6-1 6-4",3,"QF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"116","2015-W-PR-AUS-02A-2015","Sydney","Hard",30,"P",20150112,25,201450,NA,"Q","tsvetana pironkova","R",180,"BUL",27.3319644079,67,782,201366,NA,"","Barbora Zahlavova Strycova","R",164,"CZE",28.7939767283,25,1800,"6-4 6-1",3,"QF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"117","2015-W-PR-AUS-02A-2015","Sydney","Hard",30,"P",20150112,26,201520,2,"","petra kvitova","L",183,"CZE",24.848733744,4,5891,201457,NA,"WC","Jarmila Gajdosova","R",174,"AUS",27.7152635181,68,773,"4-6 6-3 6-4",3,"QF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"118","2015-W-PR-AUS-02A-2015","Sydney","Hard",30,"P",20150112,27,201662,NA,"","karolina pliskova","R",184,"CZE",22.8117727584,22,1830,201493,5,"","Angelique Kerber","L",173,"GER",26.984257358,9,3275,"6-3 6-2",3,"SF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"119","2015-W-PR-AUS-02A-2015","Sydney","Hard",30,"P",20150112,28,201520,2,"","petra kvitova","L",183,"CZE",24.848733744,4,5891,201450,NA,"Q","Tsvetana Pironkova","R",180,"BUL",27.3319644079,67,782,"7-5 6-1",3,"SF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"120","2015-W-PR-AUS-02A-2015","Sydney","Hard",30,"P",20150112,29,201520,2,"","petra kvitova","L",183,"CZE",24.848733744,4,5891,201662,NA,"","Karolina Pliskova","R",184,"CZE",22.8117727584,22,1830,"7-6(5) 7-6(6)",3,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"121","2015-W-INT-AUS-01A-2015","Hobart","Hard",32,"I",20150112,1,201348,1,"","casey dellacqua","L",NA,"AUS",29.916495551,29,1512,201616,NA,"","Lauren Davis","R",157,"USA",21.2594113621,52,980,"6-4 1-6 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"122","2015-W-INT-AUS-01A-2015","Hobart","Hard",32,"I",20150112,2,201498,NA,"","karin knapp","R",180,"ITA",27.5427789185,51,985,201548,NA,"","Ajla Tomljanovic","R",NA,"CRO",21.6837782341,64,840,"7-5 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"123","2015-W-INT-AUS-01A-2015","Hobart","Hard",32,"I",20150112,3,203462,NA,"Q","kateryna kozlova","R",NA,"UKR",20.8925393566,138,398,201465,NA,"","Kirsten Flipkens","R",165,"BEL",29.0047912389,50,1010,"4-6 6-3 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"124","2015-W-INT-AUS-01A-2015","Hobart","Hard",32,"I",20150112,4,201483,NA,"Q","madison brengle","R",NA,"USA",24.7775496235,84,667,201621,7,"","Mona Barthel","R",185,"GER",24.5065023956,40,1193,"6-7(6) 7-5 7-6(2)",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"125","2015-W-INT-AUS-01A-2015","Hobart","Hard",32,"I",20150112,5,202429,3,"","camila giorgi","R",168,"ITA",23.0362765229,35,1355,204411,NA,"WC","Storm Sanders","L",NA,"AUS",20.4216290212,460,59,"5-7 6-1 7-6(6)",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"126","2015-W-INT-AUS-01A-2015","Hobart","Hard",32,"I",20150112,6,201466,NA,"","kaia kanepi","R",181,"EST",29.5906913073,47,1045,201620,NA,"","Monica Puig","R",NA,"PUR",21.2922655715,59,880,"6-4 6-1",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"127","2015-W-INT-AUS-01A-2015","Hobart","Hard",32,"I",20150112,7,201596,NA,"Q","johanna larsson","R",174,"SWE",26.4038329911,73,724,202453,NA,"SR","Saisai Zheng","R",NA,"CHN",20.9336071184,78,690,"3-6 1-0 RET",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"128","2015-W-INT-AUS-01A-2015","Hobart","Hard",32,"I",20150112,8,201597,NA,"","kurumi nara","R",NA,"JPN",23.0362765229,43,1127,201344,6,"","Klara Koukalova","R",166,"CZE",32.8815879535,45,1090,"0-6 6-2 6-1",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"129","2015-W-INT-AUS-01A-2015","Hobart","Hard",32,"I",20150112,9,201311,9,"","roberta vinci","R",163,"ITA",31.8986995209,44,1107,201542,NA,"WC","Olivia Rogowska","R",NA,"AUS",23.6002737851,133,415,"6-1 4-6 6-3",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"130","2015-W-INT-AUS-01A-2015","Hobart","Hard",32,"I",20150112,10,202470,NA,"","annika beck","R",170,"GER",20.9034907598,54,915,202450,NA,"","Jana Cepelova","R",168,"SVK",21.6235455168,56,906,"6-7(4) 7-5 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"131","2015-W-INT-AUS-01A-2015","Hobart","Hard",32,"I",20150112,11,201586,NA,"","heather watson","R",170,"GBR",22.6502395619,49,1012,201517,NA,"","Magdalena Rybarikova","R",180,"SVK",26.2724161533,46,1046,"7-5 6-1",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"132","2015-W-INT-AUS-01A-2015","Hobart","Hard",32,"I",20150112,12,201585,5,"","sloane stephens","R",170,"USA",21.8151950719,34,1372,201512,NA,"","Monica Niculescu","R",168,"ROU",27.2991101985,48,1023,"6-4 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
"133","2015-W-INT-AUS-01A-2015","Hobart","Hard",32,"I",20150112,13,201590,8,"","alison riske","U",NA,"USA",24.5284052019,42,1145,201539,NA,"","Christina Mchale","R",170,"USA",22.6721423682,53,955,"6-4 RET",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"small",0
